"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"WISP1","  3","166","  9","269","0.531477381891113","1"
"WISP2","  1","168","  5","273","0.514815337354971","1"
"WISP3","  2","167","  6","272","0.699518850960407","1"
"WIZ","  1","168"," 11","267","0.0668464323856905","0.722824428847335"
"WLS","  2","167","  5","273","0.908349341118826","1"
"WNK1","  4","165"," 14","264","0.252683629677218","0.949148852110599"
"WNK2","  9","160"," 31","247","0.0546690858791017","0.721981823782294"
"WNK3"," 15","154"," 16","262","0.285869240519034","0.949148852110599"
"WNK4","  5","164"," 14","264","0.415675632008957","1"
"WNT10A","  1","168","  6","272","0.367718773581616","1"
"WNT10B","  3","166","  5","273","0.999999999999998","1"
"WNT16","  1","168"," 13","265","0.0336606047427446","0.641621884451483"
"WNT2","  4","165"," 18","260","0.0851734487769496","0.757847640476094"
"WNT2B","  2","167","  6","272","0.699518850960407","1"
"WNT3","  2","167"," 11","267","0.160967206250196","0.878892839127951"
"WNT3A","  1","168"," 16","262","0.0119802133650295","0.556152871517475"
"WNT5B","  4","165","  5","273","0.946119881195095","1"
"WNT6","  1","168","  2","276","0.999999999999999","1"
"WNT7A","  3","166"," 19","259","0.0298302973950501","0.641621884451483"
"WNT7B","  5","164","  8","270","0.999999999999999","1"
"WNT8A","  4","165"," 17","261","0.11283417710508","0.806715694828861"
"WNT8B","  3","166","  6","272","0.999999999999998","1"
"WNT9A","  3","166","  6","272","0.999999999999998","1"
"WNT9B","  2","167","  8","270","0.398256320216477","1"
"WRAP53","  4","165","  4","274","0.726519091494007","1"
"WRB","  2","167","  2","276","1","1"
"WRN","  3","166"," 18","260","0.0407012195077877","0.685742481328244"
"WRNIP1","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"WSB1","  2","167","  4","274","0.999999999999998","1"
"WSCD1","  2","167"," 11","267","0.160967206250196","0.878892839127951"
"WSCD2"," 12","157"," 20","258","0.999999999999995","1"
"WT1","  6","163"," 14","264","0.61648674666399","1"
"WTIP","  4","165","  2","276","0.296541092912456","0.949148852110599"
"WWC1","  8","161"," 17","261","0.686158003171198","1"
"WWC2","  3","166","  8","270","0.67829183294966","1"
"WWC3"," 11","158"," 12","266","0.425677799287026","1"
"WWOX","  1","168","  2","276","0.999999999999999","1"
"WWP1","  4","165","  6","272","1","1"
"WWP2","  5","164"," 11","267","0.773068202877066","1"
"WWTR1","  1","168","  4","274","0.717302983522395","1"
"XAB2","  4","165","  7","271","0.999999999999997","1"
"XAF1","  2","167","  3","275","1","1"
"XAGE2","  5","164","  5","273","0.635227473323277","1"
"XAGE3","  3","166","  2","276","0.571799443202513","1"
"XAGE5","  4","165","  7","271","0.999999999999997","1"
"XCL1","  1","168","  2","276","0.999999999999999","1"
"XDH"," 16","153"," 58","220","0.00259399448566278","0.442538865253045"
"XG","  1","168","  1","277","1","1"
"XIAP","  2","167","  0","278","0.276975847011195","0.949148852110599"
"XIRP1"," 17","152"," 47","231","0.0621819678229518","0.721981823782294"
"XIRP2"," 52","117","101","177","0.271792378873719","0.949148852110599"
"XIST"," 32","137"," 64","214","0.367336908771236","1"
"XK","  2","167","  5","273","0.908349341118826","1"
"XKR3"," 13","156"," 22","256","0.999999999999995","1"
"XKR4","  9","160"," 20","258","0.562020403721535","1"
"XKR6","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"XKR7","  1","168","  9","269","0.132504078985264","0.806715694828861"
"XKR9","  5","164","  9","269","0.999999999999997","1"
"XKRX","  2","167","  6","272","0.699518850960407","1"
"XPC","  5","164","  6","272","0.829929426442624","1"
"XPNPEP1","  1","168","  6","272","0.367718773581616","1"
"XPNPEP2","  4","165"," 12","266","0.415983397805185","1"
"XPNPEP3","  3","166","  5","273","0.999999999999998","1"
"XPO4","  4","165"," 10","268","0.65695881885658","1"
"XPO5","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"XPO6","  5","164","  9","269","0.999999999999997","1"
"XPO7","  3","166"," 11","267","0.315323055617518","0.977353958805452"
"XPOT","  6","163"," 11","267","0.999999999999996","1"
"XPR1","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"XRCC1","  1","168","  8","270","0.186398733431085","0.883477940569606"
"XRCC2","  1","168","  3","275","0.989831728180177","1"
"XRCC4","  1","168","  4","274","0.717302983522395","1"
"XRCC5","  1","168","  2","276","0.999999999999999","1"
"XRCC6BP1","  1","168","  3","275","0.989831728180177","1"
"XRCC6P5","  9","160"," 15","263","0.999999999999996","1"
"XRN1","  4","165"," 19","259","0.06395404726124","0.721981823782294"
"XRN2","  1","168","  7","271","0.261990128632664","0.949148852110599"
"XRRA1","  1","168","  6","272","0.367718773581616","1"
"XXbac-BPG116M5.17","  7","162"," 27","251","0.0488171977367809","0.692231466652773"
"XXbac-BPG308J9.3","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"XXbac-BPG308K3.6","  2","167","  3","275","1","1"
"XXbac-BPG32J3.19","  4","165"," 10","268","0.65695881885658","1"
"XXbac-BPG32J3.20","  1","168","  3","275","0.989831728180177","1"
"XXYLT1","  1","168","  5","273","0.514815337354971","1"
"XYLB","  4","165"," 11","267","0.525863630332","1"
"XYLT1","  5","164"," 20","258","0.0934350185285013","0.757847640476094"
"Y_RNA","  6","163","  4","274","0.256818523859012","0.949148852110599"
"YAP1","  1","168","  0","278","0.801257783137453","1"
"YARS2","  1","168","  3","275","0.989831728180177","1"
"YBEY","  2","167","  1","277","0.662131620517469","1"
"YBX1","  1","168","  2","276","0.999999999999999","1"
"YBX3","  3","166","  3","275","0.844406085463843","1"
"YEATS2"," 10","159"," 14","264","0.853684257951429","1"
"YEATS4","  2","167","  5","273","0.908349341118826","1"
"YES1","  1","168","  6","272","0.367718773581616","1"
"YIPF1","  2","167","  2","276","1","1"
"YIPF2","  1","168","  1","277","1","1"
"YIPF3","  2","167","  3","275","1","1"
"YIPF6","  1","168","  2","276","0.999999999999999","1"
"YIPF7","  1","168","  6","272","0.367718773581616","1"
"YJEFN3","  1","168","  0","278","0.801257783137453","1"
"YLPM1"," 12","157"," 26","252","0.513806955008847","1"
"YOD1","  2","167","  1","277","0.662131620517469","1"
"YPEL2","  1","168","  0","278","0.801257783137453","1"
"YPEL4","  1","168","  0","278","0.801257783137453","1"
"YPEL5","  2","167","  1","277","0.662131620517469","1"
"YTHDC1","  6","163"," 13","265","0.74106296473811","1"
"YTHDC2","  3","166"," 11","267","0.315323055617518","0.977353958805452"
"YTHDF1","  5","164"," 11","267","0.773068202877066","1"
"YTHDF2","  1","168","  5","273","0.514815337354971","1"
"YTHDF3","  1","168","  5","273","0.514815337354971","1"
"YWHAB","  1","168","  1","277","1","1"
"YWHAE","  1","168","  4","274","0.717302983522395","1"
"YWHAEP5","  1","168","  4","274","0.717302983522395","1"
"YWHAG","  2","167","  1","277","0.662131620517469","1"
"YWHAQ","  1","168","  2","276","0.999999999999999","1"
"YY1","  2","167","  3","275","1","1"
"YY1AP1","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"YY2","  2","167","  1","277","0.662131620517469","1"
"Z83819.1","  2","167","  9","269","0.296308464224681","0.949148852110599"
"ZACN","  4","165","  3","275","0.502530829071555","1"
"ZAN"," 21","148"," 57","221","0.0400316808733958","0.685742481328244"
"ZAP70","  4","165","  7","271","0.999999999999997","1"
"ZAR1","  2","167","  0","278","0.276975847011195","0.949148852110599"
"ZBBX","  8","161"," 45","233","0.000498989972552894","0.323771252304065"
"ZBED1","  5","164","  6","272","0.829929426442624","1"
"ZBED2","  7","162"," 20","258","0.267524115306388","0.949148852110599"
"ZBED4","  2","167","  7","271","0.530748471454201","1"
"ZBED6CL","  1","168"," 11","267","0.0668464323856905","0.722824428847335"
"ZBED9"," 24","145"," 57","221","0.120946800376473","0.806715694828861"
"ZBP1","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"ZBTB1","  1","168","  7","271","0.261990128632664","0.949148852110599"
"ZBTB11","  3","166","  5","273","0.999999999999998","1"
"ZBTB14","  2","167","  3","275","1","1"
"ZBTB16","  7","162"," 15","263","0.712353595688906","1"
"ZBTB17","  1","168","  3","275","0.989831728180177","1"
"ZBTB2","  1","168","  6","272","0.367718773581616","1"
"ZBTB20","  3","166"," 16","262","0.0749210651940652","0.757847640476094"
"ZBTB21","  3","166","  7","271","0.853088879204452","1"
"ZBTB22","  3","166"," 10","268","0.411442908611441","1"
"ZBTB25","  2","167","  3","275","1","1"
"ZBTB26","  1","168","  7","271","0.261990128632664","0.949148852110599"
"ZBTB3","  1","168","  3","275","0.989831728180177","1"
"ZBTB32","  2","167","  8","270","0.398256320216477","1"
"ZBTB33"," 10","159","  2","276","0.0027434950955804","0.442538865253045"
"ZBTB34","  1","168","  8","270","0.186398733431085","0.883477940569606"
"ZBTB37","  2","167","  5","273","0.908349341118826","1"
"ZBTB38","  2","167","  9","269","0.296308464224681","0.949148852110599"
"ZBTB39","  3","166"," 12","266","0.239607074950008","0.949148852110599"
"ZBTB4","  3","166"," 22","256","0.0115194432697259","0.556152871517475"
"ZBTB40","  7","162"," 11","267","0.999999999999999","1"
"ZBTB41","  4","165","  7","271","0.999999999999997","1"
"ZBTB43","  2","167","  3","275","1","1"
"ZBTB44","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"ZBTB45","  1","168","  4","274","0.717302983522395","1"
"ZBTB46","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"ZBTB5","  3","166","  2","276","0.571799443202513","1"
"ZBTB6","  1","168","  2","276","0.999999999999999","1"
"ZBTB7A","  3","166","  5","273","0.999999999999998","1"
"ZBTB7B","  2","167","  8","270","0.398256320216477","1"
"ZBTB7C","  5","164"," 17","261","0.203900638239154","0.903956359743216"
"ZBTB8A","  2","167","  6","272","0.699518850960407","1"
"ZBTB9","  4","165","  8","270","0.982227814027532","1"
"ZC2HC1A","  2","167","  4","274","0.999999999999998","1"
"ZC2HC1C","  1","168","  1","277","1","1"
"ZC3H10","  2","167","  3","275","1","1"
"ZC3H11A","  1","168","  7","271","0.261990128632664","0.949148852110599"
"ZC3H12A","  1","168","  5","273","0.514815337354971","1"
"ZC3H12B","  4","165","  9","269","0.809641829012585","1"
"ZC3H12C","  3","166","  5","273","0.999999999999998","1"
"ZC3H12D","  2","167","  3","275","1","1"
"ZC3H13","  4","165"," 13","265","0.325684207270223","0.987943793141786"
"ZC3H14","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"ZC3H18","  5","164"," 11","267","0.773068202877066","1"
"ZC3H3","  4","165"," 17","261","0.11283417710508","0.806715694828861"
"ZC3H4","  5","164"," 14","264","0.415675632008957","1"
"ZC3H6","  5","164","  5","273","0.635227473323277","1"
"ZC3H7A","  3","166","  7","271","0.853088879204452","1"
"ZC3H7B","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"ZC3HAV1","  6","163"," 12","266","0.87956944230756","1"
"ZC3HAV1L","  4","165","  4","274","0.726519091494007","1"
"ZC3HC1","  3","166","  8","270","0.67829183294966","1"
"ZC4H2","  8","161","  8","270","0.446222940988263","1"
"ZCCHC11","  6","163"," 12","266","0.87956944230756","1"
"ZCCHC12","  5","164","  5","273","0.635227473323277","1"
"ZCCHC13","  5","164","  1","277","0.0585578342193634","0.721981823782294"
"ZCCHC14","  3","166"," 11","267","0.315323055617518","0.977353958805452"
"ZCCHC16","  9","160"," 12","266","0.796149274111663","1"
"ZCCHC17","  1","168","  4","274","0.717302983522395","1"
"ZCCHC18","  3","166","  3","275","0.844406085463843","1"
"ZCCHC2","  4","165"," 12","266","0.415983397805185","1"
"ZCCHC24","  1","168","  1","277","1","1"
"ZCCHC3","  1","168","  1","277","1","1"
"ZCCHC4","  4","165","  4","274","0.726519091494007","1"
"ZCCHC5"," 11","158"," 20","258","0.932575315518424","1"
"ZCCHC6","  1","168","  5","273","0.514815337354971","1"
"ZCCHC7","  2","167","  3","275","1","1"
"ZCCHC8","  1","168","  2","276","0.999999999999999","1"
"ZCCHC9","  4","165","  5","273","0.946119881195095","1"
"ZCWPW2","  2","167","  5","273","0.908349341118826","1"
"ZDBF2"," 21","148"," 60","218","0.0208606494790717","0.601055453683411"
"ZDHHC1","  2","167","  3","275","1","1"
"ZDHHC11","  2","167","  6","272","0.699518850960407","1"
"ZDHHC13","  3","166","  5","273","0.999999999999998","1"
"ZDHHC15","  2","167","  6","272","0.699518850960407","1"
"ZDHHC17","  7","162","  6","272","0.357546747094453","1"
"ZDHHC18","  1","168","  0","278","0.801257783137453","1"
"ZDHHC19","  2","167","  6","272","0.699518850960407","1"
"ZDHHC2","  1","168"," 12","266","0.0474462366432178","0.685742481328244"
"ZDHHC21","  1","168","  1","277","1","1"
"ZDHHC23","  2","167","  7","271","0.530748471454201","1"
"ZDHHC3","  5","164","  3","275","0.277704988345572","0.949148852110599"
"ZDHHC4","  2","167","  9","269","0.296308464224681","0.949148852110599"
"ZDHHC5","  2","167","  2","276","1","1"
"ZDHHC6","  3","166","  3","275","0.844406085463843","1"
"ZDHHC7","  2","167","  2","276","1","1"
"ZDHHC8","  5","164","  8","270","0.999999999999999","1"
"ZDHHC8P1","  1","168","  4","274","0.717302983522395","1"
"ZDHHC9","  1","168","  2","276","0.999999999999999","1"
"ZEB1"," 10","159"," 31","247","0.0910122948315081","0.757847640476094"
"ZEB2","  6","163"," 13","265","0.74106296473811","1"
"ZER1","  1","168","  5","273","0.514815337354971","1"
"ZFAND2A","  1","168","  4","274","0.717302983522395","1"
"ZFAND4","  8","161"," 10","268","0.730353672381229","1"
"ZFAND6","  1","168","  1","277","1","1"
"ZFAT"," 10","159"," 19","259","0.854145962071692","1"
"ZFC3H1","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"ZFHX3"," 17","152"," 37","241","0.382781791142278","1"
"ZFHX4"," 38","131"," 89","189","0.0395845711243301","0.685742481328244"
"ZFP1","  2","167","  4","274","0.999999999999998","1"
"ZFP14","  4","165"," 13","265","0.325684207270223","0.987943793141786"
"ZFP2","  3","166"," 12","266","0.239607074950008","0.949148852110599"
"ZFP28","  3","166","  4","274","1","1"
"ZFP3","  2","167","  8","270","0.398256320216477","1"
"ZFP36","  3","166","  3","275","0.844406085463843","1"
"ZFP36L1","  3","166","  6","272","0.999999999999998","1"
"ZFP36L2","  3","166","  4","274","1","1"
"ZFP37","  5","164"," 12","266","0.636296532737278","1"
"ZFP41","  5","164","  8","270","0.999999999999999","1"
"ZFP42","  7","162"," 23","255","0.134183180884375","0.806715694828861"
"ZFP57","  4","165","  7","271","0.999999999999997","1"
"ZFP64","  9","160"," 18","260","0.771889175464436","1"
"ZFP69B","  2","167","  8","270","0.398256320216477","1"
"ZFP82","  2","167"," 13","265","0.0858684854072248","0.757847640476094"
"ZFP90","  1","168","  9","269","0.132504078985264","0.806715694828861"
"ZFP91","  3","166","  7","271","0.853088879204452","1"
"ZFPL1","  3","166","  5","273","0.999999999999998","1"
"ZFPM1","  1","168","  3","275","0.989831728180177","1"
"ZFPM2"," 22","147"," 53","225","0.126382194389284","0.806715694828861"
"ZFR","  4","165","  8","270","0.982227814027532","1"
"ZFR2","  4","165","  7","271","0.999999999999997","1"
"ZFX","  8","161"," 17","261","0.686158003171198","1"
"ZFYVE1","  1","168","  6","272","0.367718773581616","1"
"ZFYVE16","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"ZFYVE19","  3","166","  2","276","0.571799443202513","1"
"ZFYVE21","  1","168","  2","276","0.999999999999999","1"
"ZFYVE26","  7","162"," 18","260","0.407349916175736","1"
"ZFYVE27","  1","168","  2","276","0.999999999999999","1"
"ZFYVE28","  2","167"," 15","263","0.0452024372942931","0.685742481328244"
"ZFYVE9","  2","167"," 14","264","0.0623919137970669","0.721981823782294"
"ZGLP1","  1","168","  3","275","0.989831728180177","1"
"ZGRF1","  4","165"," 14","264","0.252683629677218","0.949148852110599"
"ZHX1","  4","165","  4","274","0.726519091494007","1"
"ZHX1-C8orf76","  1","168","  3","275","0.989831728180177","1"
"ZHX2","  8","161"," 13","265","0.999999999999999","1"
"ZHX3","  2","167","  4","274","0.999999999999998","1"
"ZIC1","  4","165","  9","269","0.809641829012585","1"
"ZIC2","  1","168","  3","275","0.989831728180177","1"
"ZIC3","  4","165","  3","275","0.502530829071555","1"
"ZIC4","  4","165"," 12","266","0.415983397805185","1"
"ZIC5","  1","168","  5","273","0.514815337354971","1"
"ZIK1","  3","166","  9","269","0.531477381891113","1"
"ZIM2","  5","164"," 20","258","0.0934350185285013","0.757847640476094"
"ZIM3"," 12","157"," 38","240","0.0475049878970642","0.685742481328244"
"ZKSCAN1","  3","166","  8","270","0.67829183294966","1"
"ZKSCAN2"," 10","159"," 17","261","0.999999999999995","1"
"ZKSCAN3","  2","167","  8","270","0.398256320216477","1"
"ZKSCAN5","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"ZKSCAN8","  1","168","  2","276","0.999999999999999","1"
"ZMAT1","  6","163","  7","271","0.73417221769691","1"
"ZMAT4","  5","164"," 15","263","0.330729705849002","0.987943793141786"
"ZMIZ1","  2","167"," 13","265","0.0858684854072248","0.757847640476094"
"ZMIZ2","  3","166"," 15","263","0.100999863893285","0.781244518858929"
"ZMPSTE24","  1","168","  6","272","0.367718773581616","1"
"ZMYM1","  5","164"," 11","267","0.773068202877066","1"
"ZMYM2","  1","168","  8","270","0.186398733431085","0.883477940569606"
"ZMYM3","  9","160","  3","275","0.016773761645413","0.568788007759108"
"ZMYM4","  4","165"," 10","268","0.65695881885658","1"
"ZMYM6","  4","165"," 17","261","0.11283417710508","0.806715694828861"
"ZMYND10","  1","168","  2","276","0.999999999999999","1"
"ZMYND11","  2","167","  0","278","0.276975847011195","0.949148852110599"
"ZMYND15","  3","166"," 10","268","0.411442908611441","1"
"ZMYND8","  7","162"," 15","263","0.712353595688906","1"
"ZNF10","  8","161","  3","275","0.035417376138608","0.658044910358988"
"ZNF100","  2","167","  5","273","0.908349341118826","1"
"ZNF101","  4","165","  6","272","1","1"
"ZNF106","  2","167"," 17","261","0.02354659399249","0.601055453683411"
"ZNF107","  5","164","  8","270","0.999999999999999","1"
"ZNF112","  3","166"," 15","263","0.100999863893285","0.781244518858929"
"ZNF114","  4","165","  9","269","0.809641829012585","1"
"ZNF117","  2","167","  8","270","0.398256320216477","1"
"ZNF12","  2","167"," 14","264","0.0623919137970669","0.721981823782294"
"ZNF121","  3","166","  4","274","1","1"
"ZNF124","  2","167","  3","275","1","1"
"ZNF132","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"ZNF134","  3","166","  3","275","0.844406085463843","1"
"ZNF135","  9","160"," 13","265","0.934477438531308","1"
"ZNF136","  3","166","  7","271","0.853088879204452","1"
"ZNF138","  4","165","  9","269","0.809641829012585","1"
"ZNF14","  2","167","  7","271","0.530748471454201","1"
"ZNF142","  8","161"," 13","265","0.999999999999999","1"
"ZNF143","  1","168","  6","272","0.367718773581616","1"
"ZNF146","  1","168","  3","275","0.989831728180177","1"
